dev,name,batch_size,_compile.compile_inner,compile_attempt_0,bytecode_tracing,OutputGraph.call_user_compiler,inductor_codecache_torch_key,_recursive_pre_grad_passes,create_aot_dispatcher_function,aot_collect_metadata,compile_fx.<locals>.fw_compiler_base,_recursive_joint_graph_passes,pad_mm_benchmark,pad_mm_benchmark_get_do_bench,compile_fx_inner,fx_codegen_and_compile,additional_fake_tensor_prop,_recursive_post_grad_passes,GraphLowering.run,GraphLowering.compile_to_fn,GraphLowering.compile_to_module,GraphLowering.codegen,Scheduler.__init__,Scheduler.fused_nodes,mm_template_precompiling,mm_template_autotuning,InductorBenchmarker.benchmark,InductorBenchmarker.benchmark_gpu,CachingAutotuner.synchronize,benchmark_fused_nodes,CachingAutotuner.benchmark_all_configs,CachingAutotuner.coordinate_descent_tuning,bmm_template_precompiling,bmm_template_autotuning,addmm_template_precompiling,addmm_template_autotuning,Scheduler.codegen,PythonWrapperCodegen.generate,PyCodeCache.load_by_key_path,reload_kernel_in_parent,async_compile.wait,build_guards,compile_file,pgo.dynamic_whitelist,gc,cudagraphify.get_container,CUDAGraphNode.record
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",57.094398,53.212326,1.691670,51.451063,0.106173,0.008021,51.135260,1.137857,46.686457,0.861620,0.358959,0.014962,45.824128,45.794397,0.806642,1.410183,9.055953,34.099025,34.098917,30.579082,27.857695,21.129081,0.010698,3.919672,0.707870,12.122494,0.064908,11.930739,0.491345,4.471371,0.003972,0.357229,0.003716,4.181390,2.708614,0.069382,3.352983,0.051640,1.142998,3.872782,0.000082,0.000208,0.008711,0.056328,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",57.094398,53.212326,1.691670,51.451063,0.106173,0.008021,51.135260,1.137857,46.686457,0.861620,0.358959,0.014962,45.824128,45.794397,0.806642,1.410183,9.055953,34.099025,34.098917,30.579082,27.857695,21.129081,0.010698,3.919672,0.707870,12.122494,0.064908,11.930739,0.491345,4.471371,0.003972,0.357229,0.003716,4.181390,2.708614,0.069382,3.352983,0.051640,1.142998,3.872782,0.000082,0.000208,0.008879,0.065745,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",57.094398,53.212326,1.691670,51.451063,0.106173,0.008021,51.135260,1.137857,46.686457,0.861620,0.358959,0.014962,45.824128,45.794397,0.806642,1.410183,9.055953,34.099025,34.098917,30.579082,27.857695,21.129081,0.010698,3.919672,0.707870,12.122494,0.064908,11.930739,0.491345,4.471371,0.003972,0.357229,0.003716,4.181390,2.708614,0.069382,3.352983,0.051640,1.142998,3.872782,0.000082,0.000208,0.009053,0.079984,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",57.094398,53.212326,1.691670,51.451063,0.106173,0.008021,51.135260,1.137857,46.686457,0.861620,0.358959,0.014962,45.824128,45.794397,0.806642,1.410183,9.055953,34.099025,34.098917,30.579082,27.857695,21.129081,0.010698,3.919672,0.707870,12.122494,0.064908,11.930739,0.491345,4.471371,0.003972,0.357229,0.003716,4.181390,2.708614,0.069382,3.352983,0.051640,1.142998,3.872782,0.000082,0.000208,0.009233,0.099126,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",102.547550,98.589171,1.737549,96.777287,0.111235,0.009525,96.444150,1.136620,91.702410,0.885680,0.379642,0.014338,90.815799,90.783687,0.798840,1.417687,18.764501,69.368531,69.368387,65.877533,62.735240,53.760216,0.019301,6.453433,1.088982,19.453206,0.168909,36.141382,0.495893,4.046037,0.007004,0.361694,0.005836,6.311825,3.123895,0.076311,3.267598,0.056396,1.567865,3.947552,0.000120,0.000754,0.009032,0.014519,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",102.547550,98.589171,1.737549,96.777287,0.111235,0.009525,96.444150,1.136620,91.702410,0.885680,0.379642,0.014338,90.815799,90.783687,0.798840,1.417687,18.764501,69.368531,69.368387,65.877533,62.735240,53.760216,0.019301,6.453433,1.088982,19.453206,0.168909,36.141382,0.495893,4.046037,0.007004,0.361694,0.005836,6.311825,3.123895,0.076311,3.267598,0.056396,1.567865,3.947552,0.000120,0.000754,0.009170,0.022041,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",102.547550,98.589171,1.737549,96.777287,0.111235,0.009525,96.444150,1.136620,91.702410,0.885680,0.379642,0.014338,90.815799,90.783687,0.798840,1.417687,18.764501,69.368531,69.368387,65.877533,62.735240,53.760216,0.019301,6.453433,1.088982,19.453206,0.168909,36.141382,0.495893,4.046037,0.007004,0.361694,0.005836,6.311825,3.123895,0.076311,3.267598,0.056396,1.567865,3.947552,0.000120,0.000754,0.009320,0.031481,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",102.547550,98.589171,1.737549,96.777287,0.111235,0.009525,96.444150,1.136620,91.702410,0.885680,0.379642,0.014338,90.815799,90.783687,0.798840,1.417687,18.764501,69.368531,69.368387,65.877533,62.735240,53.760216,0.019301,6.453433,1.088982,19.453206,0.168909,36.141382,0.495893,4.046037,0.007004,0.361694,0.005836,6.311825,3.123895,0.076311,3.267598,0.056396,1.567865,3.947552,0.000120,0.000754,0.009475,0.038860,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",102.547550,98.589171,1.737549,96.777287,0.111235,0.009525,96.444150,1.136620,91.702410,0.885680,0.379642,0.014338,90.815799,90.783687,0.798840,1.417687,18.764501,69.368531,69.368387,65.877533,62.735240,53.760216,0.019301,6.453433,1.088982,19.453206,0.168909,36.141382,0.495893,4.046037,0.007004,0.361694,0.005836,6.311825,3.123895,0.076311,3.267598,0.056396,1.567865,3.947552,0.000120,0.000754,0.009623,0.047961,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",102.547550,98.589171,1.737549,96.777287,0.111235,0.009525,96.444150,1.136620,91.702410,0.885680,0.379642,0.014338,90.815799,90.783687,0.798840,1.417687,18.764501,69.368531,69.368387,65.877533,62.735240,53.760216,0.019301,6.453433,1.088982,19.453206,0.168909,36.141382,0.495893,4.046037,0.007004,0.361694,0.005836,6.311825,3.123895,0.076311,3.267598,0.056396,1.567865,3.947552,0.000120,0.000754,0.009784,0.062277,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",102.547550,98.589171,1.737549,96.777287,0.111235,0.009525,96.444150,1.136620,91.702410,0.885680,0.379642,0.014338,90.815799,90.783687,0.798840,1.417687,18.764501,69.368531,69.368387,65.877533,62.735240,53.760216,0.019301,6.453433,1.088982,19.453206,0.168909,36.141382,0.495893,4.046037,0.007004,0.361694,0.005836,6.311825,3.123895,0.076311,3.267598,0.056396,1.567865,3.947552,0.000120,0.000754,0.009959,0.072017,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",102.547550,98.589171,1.737549,96.777287,0.111235,0.009525,96.444150,1.136620,91.702410,0.885680,0.379642,0.014338,90.815799,90.783687,0.798840,1.417687,18.764501,69.368531,69.368387,65.877533,62.735240,53.760216,0.019301,6.453433,1.088982,19.453206,0.168909,36.141382,0.495893,4.046037,0.007004,0.361694,0.005836,6.311825,3.123895,0.076311,3.267598,0.056396,1.567865,3.947552,0.000120,0.000754,0.010125,0.086351,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",102.547550,98.589171,1.737549,96.777287,0.111235,0.009525,96.444150,1.136620,91.702410,0.885680,0.379642,0.014338,90.815799,90.783687,0.798840,1.417687,18.764501,69.368531,69.368387,65.877533,62.735240,53.760216,0.019301,6.453433,1.088982,19.453206,0.168909,36.141382,0.495893,4.046037,0.007004,0.361694,0.005836,6.311825,3.123895,0.076311,3.267598,0.056396,1.567865,3.947552,0.000120,0.000754,0.010311,0.105567,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",94.587536,90.788858,1.788335,88.921508,0.112156,0.009650,88.753568,1.170934,83.881127,0.905235,0.382454,0.014834,82.974921,82.944491,0.823183,1.453797,16.666530,63.875317,63.875131,60.395328,57.620141,50.402577,0.011757,6.362792,1.090307,19.049185,0.170803,34.481155,0.476568,4.915934,0.001615,0.350727,0.001520,6.273906,2.670006,0.098136,3.477902,0.047609,1.252443,3.787214,0.000125,0.000723,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",94.587536,90.788858,1.788335,88.921508,0.112156,0.009650,88.753568,1.170934,83.881127,0.905235,0.382454,0.014834,82.974921,82.944491,0.823183,1.453797,16.666530,63.875317,63.875131,60.395328,57.620141,50.402577,0.011757,6.362792,1.090307,19.049185,0.170803,34.481155,0.476568,4.915934,0.001615,0.350727,0.001520,6.273906,2.670006,0.098136,3.477902,0.047609,1.252443,3.787214,0.000125,0.000723,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",94.587536,90.788858,1.788335,88.921508,0.112156,0.009650,88.753568,1.170934,83.881127,0.905235,0.382454,0.014834,82.974921,82.944491,0.823183,1.453797,16.666530,63.875317,63.875131,60.395328,57.620141,50.402577,0.011757,6.362792,1.090307,19.049185,0.170803,34.481155,0.476568,4.915934,0.001615,0.350727,0.001520,6.273906,2.670006,0.098136,3.477902,0.047609,1.252443,3.787214,0.000125,0.000723,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",94.587536,90.788858,1.788335,88.921508,0.112156,0.009650,88.753568,1.170934,83.881127,0.905235,0.382454,0.014834,82.974921,82.944491,0.823183,1.453797,16.666530,63.875317,63.875131,60.395328,57.620141,50.402577,0.011757,6.362792,1.090307,19.049185,0.170803,34.481155,0.476568,4.915934,0.001615,0.350727,0.001520,6.273906,2.670006,0.098136,3.477902,0.047609,1.252443,3.787214,0.000125,0.000723,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",94.587536,90.788858,1.788335,88.921508,0.112156,0.009650,88.753568,1.170934,83.881127,0.905235,0.382454,0.014834,82.974921,82.944491,0.823183,1.453797,16.666530,63.875317,63.875131,60.395328,57.620141,50.402577,0.011757,6.362792,1.090307,19.049185,0.170803,34.481155,0.476568,4.915934,0.001615,0.350727,0.001520,6.273906,2.670006,0.098136,3.477902,0.047609,1.252443,3.787214,0.000125,0.000723,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",94.587536,90.788858,1.788335,88.921508,0.112156,0.009650,88.753568,1.170934,83.881127,0.905235,0.382454,0.014834,82.974921,82.944491,0.823183,1.453797,16.666530,63.875317,63.875131,60.395328,57.620141,50.402577,0.011757,6.362792,1.090307,19.049185,0.170803,34.481155,0.476568,4.915934,0.001615,0.350727,0.001520,6.273906,2.670006,0.098136,3.477902,0.047609,1.252443,3.787214,0.000125,0.000723,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",94.587536,90.788858,1.788335,88.921508,0.112156,0.009650,88.753568,1.170934,83.881127,0.905235,0.382454,0.014834,82.974921,82.944491,0.823183,1.453797,16.666530,63.875317,63.875131,60.395328,57.620141,50.402577,0.011757,6.362792,1.090307,19.049185,0.170803,34.481155,0.476568,4.915934,0.001615,0.350727,0.001520,6.273906,2.670006,0.098136,3.477902,0.047609,1.252443,3.787214,0.000125,0.000723,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",94.587536,90.788858,1.788335,88.921508,0.112156,0.009650,88.753568,1.170934,83.881127,0.905235,0.382454,0.014834,82.974921,82.944491,0.823183,1.453797,16.666530,63.875317,63.875131,60.395328,57.620141,50.402577,0.011757,6.362792,1.090307,19.049185,0.170803,34.481155,0.476568,4.915934,0.001615,0.350727,0.001520,6.273906,2.670006,0.098136,3.477902,0.047609,1.252443,3.787214,0.000125,0.000723,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",94.587536,90.788858,1.788335,88.921508,0.112156,0.009650,88.753568,1.170934,83.881127,0.905235,0.382454,0.014834,82.974921,82.944491,0.823183,1.453797,16.666530,63.875317,63.875131,60.395328,57.620141,50.402577,0.011757,6.362792,1.090307,19.049185,0.170803,34.481155,0.476568,4.915934,0.001615,0.350727,0.001520,6.273906,2.670006,0.098136,3.477902,0.047609,1.252443,3.787214,0.000125,0.000723,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",119.412767,119.117768,1.731910,117.308244,0.005042,117.259346,1.204427,111.941313,0.438628,0.042990,0.015243,111.501758,111.480359,0.855666,1.473959,16.392673,92.642082,92.641964,88.726693,85.525353,76.276162,0.023635,6.506518,1.224417,28.726725,0.252969,57.756480,0.822433,13.404890,0.004209,2.068170,0.001625,6.473719,3.102906,0.092619,3.913614,0.049610,1.875102,0.284453,0.000081,0.000218,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",119.412767,119.117768,1.731910,117.308244,0.005042,117.259346,1.204427,111.941313,0.438628,0.042990,0.015243,111.501758,111.480359,0.855666,1.473959,16.392673,92.642082,92.641964,88.726693,85.525353,76.276162,0.023635,6.506518,1.224417,28.726725,0.252969,57.756480,0.822433,13.404890,0.004209,2.068170,0.001625,6.473719,3.102906,0.092619,3.913614,0.049610,1.875102,0.284453,0.000081,0.000218,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",119.412767,119.117768,1.731910,117.308244,0.005042,117.259346,1.204427,111.941313,0.438628,0.042990,0.015243,111.501758,111.480359,0.855666,1.473959,16.392673,92.642082,92.641964,88.726693,85.525353,76.276162,0.023635,6.506518,1.224417,28.726725,0.252969,57.756480,0.822433,13.404890,0.004209,2.068170,0.001625,6.473719,3.102906,0.092619,3.913614,0.049610,1.875102,0.284453,0.000081,0.000218,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",119.412767,119.117768,1.731910,117.308244,0.005042,117.259346,1.204427,111.941313,0.438628,0.042990,0.015243,111.501758,111.480359,0.855666,1.473959,16.392673,92.642082,92.641964,88.726693,85.525353,76.276162,0.023635,6.506518,1.224417,28.726725,0.252969,57.756480,0.822433,13.404890,0.004209,2.068170,0.001625,6.473719,3.102906,0.092619,3.913614,0.049610,1.875102,0.284453,0.000081,0.000218,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",119.412767,119.117768,1.731910,117.308244,0.005042,117.259346,1.204427,111.941313,0.438628,0.042990,0.015243,111.501758,111.480359,0.855666,1.473959,16.392673,92.642082,92.641964,88.726693,85.525353,76.276162,0.023635,6.506518,1.224417,28.726725,0.252969,57.756480,0.822433,13.404890,0.004209,2.068170,0.001625,6.473719,3.102906,0.092619,3.913614,0.049610,1.875102,0.284453,0.000081,0.000218,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",119.412767,119.117768,1.731910,117.308244,0.005042,117.259346,1.204427,111.941313,0.438628,0.042990,0.015243,111.501758,111.480359,0.855666,1.473959,16.392673,92.642082,92.641964,88.726693,85.525353,76.276162,0.023635,6.506518,1.224417,28.726725,0.252969,57.756480,0.822433,13.404890,0.004209,2.068170,0.001625,6.473719,3.102906,0.092619,3.913614,0.049610,1.875102,0.284453,0.000081,0.000218,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",119.412767,119.117768,1.731910,117.308244,0.005042,117.259346,1.204427,111.941313,0.438628,0.042990,0.015243,111.501758,111.480359,0.855666,1.473959,16.392673,92.642082,92.641964,88.726693,85.525353,76.276162,0.023635,6.506518,1.224417,28.726725,0.252969,57.756480,0.822433,13.404890,0.004209,2.068170,0.001625,6.473719,3.102906,0.092619,3.913614,0.049610,1.875102,0.284453,0.000081,0.000218,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",119.412767,119.117768,1.731910,117.308244,0.005042,117.259346,1.204427,111.941313,0.438628,0.042990,0.015243,111.501758,111.480359,0.855666,1.473959,16.392673,92.642082,92.641964,88.726693,85.525353,76.276162,0.023635,6.506518,1.224417,28.726725,0.252969,57.756480,0.822433,13.404890,0.004209,2.068170,0.001625,6.473719,3.102906,0.092619,3.913614,0.049610,1.875102,0.284453,0.000081,0.000218,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 1024), (2, 2048), (8, 256), (8, 1024), (8, 2048), (32, 256), (32, 1024), (32, 2048)]",119.412767,119.117768,1.731910,117.308244,0.005042,117.259346,1.204427,111.941313,0.438628,0.042990,0.015243,111.501758,111.480359,0.855666,1.473959,16.392673,92.642082,92.641964,88.726693,85.525353,76.276162,0.023635,6.506518,1.224417,28.726725,0.252969,57.756480,0.822433,13.404890,0.004209,2.068170,0.001625,6.473719,3.102906,0.092619,3.913614,0.049610,1.875102,0.284453,0.000081,0.000218,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",93.537479,90.042606,1.877410,88.046428,0.112285,0.008648,87.801246,1.152209,82.896276,0.958178,0.428229,0.028849,81.809715,81.781162,0.807195,1.434733,15.971353,63.381403,63.380976,59.922182,57.243763,49.872728,0.041520,6.493698,1.115982,19.108243,0.561482,31.604699,0.500299,3.642341,0.005426,0.370508,0.003814,6.382535,2.601526,0.068780,3.455589,0.046280,0.972193,3.483523,0.000233,0.000651,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",93.537479,90.042606,1.877410,88.046428,0.112285,0.008648,87.801246,1.152209,82.896276,0.958178,0.428229,0.028849,81.809715,81.781162,0.807195,1.434733,15.971353,63.381403,63.380976,59.922182,57.243763,49.872728,0.041520,6.493698,1.115982,19.108243,0.561482,31.604699,0.500299,3.642341,0.005426,0.370508,0.003814,6.382535,2.601526,0.068780,3.455589,0.046280,0.972193,3.483523,0.000233,0.000651,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",93.537479,90.042606,1.877410,88.046428,0.112285,0.008648,87.801246,1.152209,82.896276,0.958178,0.428229,0.028849,81.809715,81.781162,0.807195,1.434733,15.971353,63.381403,63.380976,59.922182,57.243763,49.872728,0.041520,6.493698,1.115982,19.108243,0.561482,31.604699,0.500299,3.642341,0.005426,0.370508,0.003814,6.382535,2.601526,0.068780,3.455589,0.046280,0.972193,3.483523,0.000233,0.000651,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",93.537479,90.042606,1.877410,88.046428,0.112285,0.008648,87.801246,1.152209,82.896276,0.958178,0.428229,0.028849,81.809715,81.781162,0.807195,1.434733,15.971353,63.381403,63.380976,59.922182,57.243763,49.872728,0.041520,6.493698,1.115982,19.108243,0.561482,31.604699,0.500299,3.642341,0.005426,0.370508,0.003814,6.382535,2.601526,0.068780,3.455589,0.046280,0.972193,3.483523,0.000233,0.000651,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",125.427618,125.103265,1.757766,123.226494,0.004822,123.105757,1.186686,118.260933,0.484239,0.087876,0.028813,117.649882,117.629342,0.843578,1.435261,16.291144,98.883507,98.883080,94.919225,91.382399,80.121740,0.094037,6.834468,1.340141,31.944469,0.874129,56.874343,1.048807,15.514247,0.017996,3.731851,0.004156,6.690417,3.427621,0.101123,3.957569,0.053436,1.950797,0.311186,0.000244,0.000731,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",125.427618,125.103265,1.757766,123.226494,0.004822,123.105757,1.186686,118.260933,0.484239,0.087876,0.028813,117.649882,117.629342,0.843578,1.435261,16.291144,98.883507,98.883080,94.919225,91.382399,80.121740,0.094037,6.834468,1.340141,31.944469,0.874129,56.874343,1.048807,15.514247,0.017996,3.731851,0.004156,6.690417,3.427621,0.101123,3.957569,0.053436,1.950797,0.311186,0.000244,0.000731,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",125.427618,125.103265,1.757766,123.226494,0.004822,123.105757,1.186686,118.260933,0.484239,0.087876,0.028813,117.649882,117.629342,0.843578,1.435261,16.291144,98.883507,98.883080,94.919225,91.382399,80.121740,0.094037,6.834468,1.340141,31.944469,0.874129,56.874343,1.048807,15.514247,0.017996,3.731851,0.004156,6.690417,3.427621,0.101123,3.957569,0.053436,1.950797,0.311186,0.000244,0.000731,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",125.427618,125.103265,1.757766,123.226494,0.004822,123.105757,1.186686,118.260933,0.484239,0.087876,0.028813,117.649882,117.629342,0.843578,1.435261,16.291144,98.883507,98.883080,94.919225,91.382399,80.121740,0.094037,6.834468,1.340141,31.944469,0.874129,56.874343,1.048807,15.514247,0.017996,3.731851,0.004156,6.690417,3.427621,0.101123,3.957569,0.053436,1.950797,0.311186,0.000244,0.000731,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",127.391862,127.086467,1.850095,125.111176,0.005979,124.979080,1.220562,119.288144,0.511688,0.094750,0.030665,118.639823,118.618430,0.879105,1.499677,16.597434,99.448667,99.448257,92.922076,90.681941,81.080202,0.053337,7.146776,1.276395,31.997672,0.864225,58.416949,1.202424,7.852522,0.018986,2.185916,0.003727,6.722165,2.157088,0.076098,6.522060,0.045526,2.836217,0.291911,0.000217,0.000799,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",127.391862,127.086467,1.850095,125.111176,0.005979,124.979080,1.220562,119.288144,0.511688,0.094750,0.030665,118.639823,118.618430,0.879105,1.499677,16.597434,99.448667,99.448257,92.922076,90.681941,81.080202,0.053337,7.146776,1.276395,31.997672,0.864225,58.416949,1.202424,7.852522,0.018986,2.185916,0.003727,6.722165,2.157088,0.076098,6.522060,0.045526,2.836217,0.291911,0.000217,0.000799,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",127.391862,127.086467,1.850095,125.111176,0.005979,124.979080,1.220562,119.288144,0.511688,0.094750,0.030665,118.639823,118.618430,0.879105,1.499677,16.597434,99.448667,99.448257,92.922076,90.681941,81.080202,0.053337,7.146776,1.276395,31.997672,0.864225,58.416949,1.202424,7.852522,0.018986,2.185916,0.003727,6.722165,2.157088,0.076098,6.522060,0.045526,2.836217,0.291911,0.000217,0.000799,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",127.391862,127.086467,1.850095,125.111176,0.005979,124.979080,1.220562,119.288144,0.511688,0.094750,0.030665,118.639823,118.618430,0.879105,1.499677,16.597434,99.448667,99.448257,92.922076,90.681941,81.080202,0.053337,7.146776,1.276395,31.997672,0.864225,58.416949,1.202424,7.852522,0.018986,2.185916,0.003727,6.722165,2.157088,0.076098,6.522060,0.045526,2.836217,0.291911,0.000217,0.000799,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",139.936112,139.626988,1.755787,137.752629,0.005000,137.629099,1.195733,133.461998,0.498837,0.091195,0.030164,132.828674,132.808093,1.873288,1.493840,16.517083,112.731094,112.730609,105.917376,102.708442,89.082948,0.055077,7.893489,1.632963,52.636470,0.901276,66.512371,4.034877,12.055085,0.018916,4.600057,0.003835,8.339377,3.128123,0.073675,6.809289,0.046311,3.076444,0.296136,0.000248,0.000862,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",139.936112,139.626988,1.755787,137.752629,0.005000,137.629099,1.195733,133.461998,0.498837,0.091195,0.030164,132.828674,132.808093,1.873288,1.493840,16.517083,112.731094,112.730609,105.917376,102.708442,89.082948,0.055077,7.893489,1.632963,52.636470,0.901276,66.512371,4.034877,12.055085,0.018916,4.600057,0.003835,8.339377,3.128123,0.073675,6.809289,0.046311,3.076444,0.296136,0.000248,0.000862,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",139.936112,139.626988,1.755787,137.752629,0.005000,137.629099,1.195733,133.461998,0.498837,0.091195,0.030164,132.828674,132.808093,1.873288,1.493840,16.517083,112.731094,112.730609,105.917376,102.708442,89.082948,0.055077,7.893489,1.632963,52.636470,0.901276,66.512371,4.034877,12.055085,0.018916,4.600057,0.003835,8.339377,3.128123,0.073675,6.809289,0.046311,3.076444,0.296136,0.000248,0.000862,0,0,0,0
cuda,BERT_pytorch,"[(2, 256), (2, 2048), (32, 256), (32, 2048)]",139.936112,139.626988,1.755787,137.752629,0.005000,137.629099,1.195733,133.461998,0.498837,0.091195,0.030164,132.828674,132.808093,1.873288,1.493840,16.517083,112.731094,112.730609,105.917376,102.708442,89.082948,0.055077,7.893489,1.632963,52.636470,0.901276,66.512371,4.034877,12.055085,0.018916,4.600057,0.003835,8.339377,3.128123,0.073675,6.809289,0.046311,3.076444,0.296136,0.000248,0.000862,0,0,0,0
