,m,k,n,eval_batch_size,init_batch_size,alg_id,sparse_latency (ms),dense_latency (ms),speedup (d/s)
661,768,3072,2016,88,88,0,2.194100790657103,3.582698330283165,1.632877735398015
662,768,3072,2016,92,92,0,2.2646088199689984,3.7497273832559586,1.655794744854562
663,768,3072,2016,96,96,0,2.3701984621584415,3.8924779277294874,1.6422582285302678
664,768,3072,2016,100,100,0,2.475528409704566,4.053354961797595,1.63736959992365
665,768,3072,2016,104,104,0,2.581594861112535,4.21279167290777,1.6318562359905973
666,768,3072,2016,108,108,0,2.6790776476264,4.373597078956664,1.632501052304911
667,768,3072,2016,112,112,0,2.7774532604962587,4.534587929956615,1.6326423902256422
668,768,3072,2016,116,116,0,2.8837025398388505,4.695384628139436,1.6282486016750632
669,768,3072,2016,120,120,0,2.968636411242187,4.8550263699144125,1.635439877894272
670,768,3072,2016,124,124,0,3.0626792879775167,5.0172307481989264,1.6381835237838844
671,768,3072,2016,128,128,0,3.164764870889485,5.179784698411822,1.6367044345243882
672,768,3072,2112,4,4,0,0.11416031047701837,0.19200830976478758,1.6819182512948825
673,768,3072,2112,8,8,0,0.22265540808439255,0.3617839249782264,1.6248602631789673
674,768,3072,2112,12,12,0,0.33499865885823965,0.5287894960492849,1.5784824269193602
675,768,3072,2112,16,16,0,0.44380242796614766,0.6940736062824726,1.563924761437797
676,768,3072,2112,20,20,0,0.5523327891714871,0.8669063169509172,1.5695362179227097
677,768,3072,2112,24,24,0,0.6613918486982584,1.03277477202937,1.561517236812129
678,768,3072,2112,28,28,0,0.7637199526652694,1.201528662350029,1.5732581794633909
679,768,3072,2112,32,32,0,0.8746819291263819,1.3663871167227626,1.5621531338683172
680,768,3072,2112,36,36,0,0.9578415425494313,1.5479728253558278,1.6161053332847501
681,768,3072,2112,40,40,0,1.053357357159257,1.718981135636568,1.6319068965088885
682,768,3072,2112,44,44,0,1.1637450265698135,1.8993377895094452,1.6320910045973058
683,768,3072,2112,48,48,0,1.2691776314750314,2.053962261416018,1.6183410505186058
684,768,3072,2112,52,52,0,1.3712685182690618,2.2531846910715103,1.6431389338068392
685,768,3072,2112,56,56,0,1.4767484064213932,2.423963351175189,1.6414193105846535
686,768,3072,2112,60,60,0,1.585079797077924,2.588677960447967,1.6331530849236515
687,768,3072,2112,64,64,0,1.6967911971732974,2.7602320397272706,1.6267364212671367
688,768,3072,2112,68,68,0,1.7919476935639977,2.915088669396937,1.6267710714251533
689,768,3072,2112,72,72,0,1.9036957807838917,3.0671525793150067,1.6111568929632414
690,768,3072,2112,76,76,0,1.9888720428571103,3.240893059410155,1.6295131057071204
691,768,3072,2112,80,80,0,2.0953163783997297,3.436578642576933,1.6401239822320173
692,768,3072,2112,84,84,0,2.203324153088033,3.577658128924668,1.6237547815696838
693,768,3072,2112,88,88,0,2.3032907908782363,3.754040324129164,1.6298594771430328
694,768,3072,2112,92,92,0,2.4119157204404473,3.9159745164215565,1.6235950880184356
695,768,3072,2112,96,96,0,2.5161882303655148,4.081049780361354,1.6219175223502733
696,768,3072,2112,100,100,0,2.621231838129461,4.243881911970675,1.619041036446114
697,768,3072,2112,104,104,0,2.723974958062172,4.413112779147923,1.6201003486050396
698,768,3072,2112,108,108,0,2.824496431276202,4.580418132245541,1.6216760203785967
699,768,3072,2112,112,112,0,2.916484479792416,4.749316880479455,1.6284389350899244
700,768,3072,2112,116,116,0,3.020847220905125,4.9178120493888855,1.6279578839195252
701,768,3072,2112,120,120,0,3.1162068201228976,5.085810418240726,1.632051629371683
702,768,3072,2112,124,124,0,3.234411058947444,5.25708484929055,1.625360770007178
703,768,3072,2112,128,128,0,3.324637543410063,5.426383088342845,1.6321728361332988
704,768,3072,2208,4,4,0,0.11791032669134438,0.1967203612439334,1.6683895869349192
705,768,3072,2208,8,8,0,0.23101241700351238,0.3767216778360307,1.6307421164737779
706,768,3072,2208,12,12,0,0.3424737537279725,0.5502746840938926,1.6067645421113839
707,768,3072,2208,16,16,0,0.461839001160115,0.728917745873332,1.578294046285241
708,768,3072,2208,20,20,0,0.5720932111144066,0.9055360779166222,1.5828470961098924
709,768,3072,2208,24,24,0,0.6852507623843849,1.0770773421972992,1.5718002829351438
710,768,3072,2208,28,28,0,0.7911435607820749,1.2523087346926334,1.5829095966535824
711,768,3072,2208,32,32,0,0.9026919491589069,1.4293084107339382,1.5833844669443566
712,768,3072,2208,36,36,0,1.01536929840222,1.6129339975304902,1.5885195662982867
713,768,3072,2208,40,40,0,1.1289494414813817,1.807807465083897,1.6013183572788994
714,768,3072,2208,44,44,0,1.2350587942637503,1.9867475656792521,1.6086259009747002
715,768,3072,2208,48,48,0,1.3465183251537383,2.1642649499699473,1.607304490061688
716,768,3072,2208,52,52,0,1.454986354801804,2.3600532673299313,1.6220449487661444
717,768,3072,2208,56,56,0,1.562995577696711,2.5374744134023786,1.6234687094519462
718,768,3072,2208,60,60,0,1.6783373849466443,2.7222664188593626,1.622001895015826
719,768,3072,2208,64,64,0,1.7852297704666853,2.8652905393391848,1.6049981838417111
720,768,3072,2208,68,68,0,1.8984320643357935,3.0432202899828553,1.603017746672747
721,768,3072,2208,72,72,0,2.0076143369078636,3.2224798016250134,1.605128904682107
722,768,3072,2208,76,76,0,2.1197689184919,3.4043298615142703,1.6059910265767392
723,768,3072,2208,80,80,0,2.2223745845258236,3.57672574929893,1.6094162407198682
724,768,3072,2208,84,84,0,2.3475104523822665,3.737484631128609,1.5921056399709699
725,768,3072,2208,88,88,0,2.4656958179548383,3.9136576466262345,1.587242683435462
726,768,3072,2208,92,92,0,2.5657461723312736,4.082875228486955,1.591301303502363
727,768,3072,2208,96,96,0,2.685945830307901,4.258720329962671,1.58555704359625
728,768,3072,2208,100,100,0,2.7780156023800373,4.436572301201522,1.5970292958040024
729,768,3072,2208,104,104,0,2.898895381949842,4.611169118434191,1.5906642051127236
730,768,3072,2208,108,108,0,3.0034057796001434,4.787529930472374,1.5940336677083171
731,768,3072,2208,112,112,0,3.118928619660437,4.963828953914344,1.591517331504292
732,768,3072,2208,116,116,0,3.2458607386797667,5.146097112447023,1.5854337344553378
733,768,3072,2208,120,120,0,3.341476498171687,5.32247319817543,1.592850705694821
734,768,3072,2208,124,124,0,3.4685529489070177,5.515481289476156,1.5901389918854059
735,768,3072,2208,128,128,0,3.5571610368788242,5.687984162941575,1.599023520153141
736,768,3072,2304,4,4,0,0.12099926359951496,0.19901380944065752,1.644752236669441
737,768,3072,2304,8,8,2,0.23455238109454513,0.3863900601863861,1.6473508321820751
738,768,3072,2304,12,12,0,0.3469224339351058,0.5749441417865455,1.6572699991321194
739,768,3072,2304,16,16,0,0.4682695148512721,0.7576917624101043,1.6180676691087952
740,768,3072,2304,20,20,0,0.5808172388933599,0.9407477080821991,1.6196966017651617
741,768,3072,2304,24,24,0,0.6868944596499205,1.1254438408650458,1.6384523489076246
742,768,3072,2304,28,28,0,0.8028548210859299,1.3045325037091968,1.6248672480345885
743,768,3072,2304,32,32,0,0.9171408507972956,1.4865429257042706,1.6208447420175192
744,768,3072,2304,36,36,0,1.0235811839811504,1.6876776609569786,1.6487970738118394
745,768,3072,2304,40,40,0,1.137200752273202,1.8828446604311466,1.6556836219703894
746,768,3072,2304,44,44,0,1.245507993735373,2.05387475900352,1.6490257544183187
747,768,3072,2304,48,48,0,1.3571467367000878,2.267237170599401,1.670591034328539
748,768,3072,2304,52,52,0,1.4772632392123344,2.438870701007545,1.6509384626046286
749,768,3072,2304,56,56,0,1.575147188268602,2.634410858154297,1.6724855161313752
750,768,3072,2304,60,60,0,1.689780205488205,2.8030807431787252,1.658843401097168
751,768,3072,2304,64,64,0,1.796887405216694,2.9815125605091453,1.65926510022457
752,768,3072,2304,68,68,0,1.9095937674865124,3.1567616621032357,1.6531063914490556
753,768,3072,2304,72,72,0,2.0124620804563165,3.383259796537459,1.6811545565968231
754,768,3072,2304,76,76,0,2.124616978690028,3.5597404185682535,1.6754739580228137
755,768,3072,2304,80,80,0,2.232735063880682,3.718365919776261,1.665386090776676
756,768,3072,2304,84,84,0,2.3431291105225682,3.8918545190244913,1.6609646056407554
757,768,3072,2304,88,88,0,2.4516729172319174,4.08260309137404,1.6652315497221948
758,768,3072,2304,92,92,0,2.5576972495764494,4.258515699766576,1.6649803648464572
759,768,3072,2304,96,96,0,2.6619441341608763,4.442536528222263,1.668906747970758
760,768,3072,2304,100,100,0,2.7727675065398216,4.630585773847997,1.6700230953104955
761,768,3072,2304,104,104,0,2.8963086660951376,4.80919380672276,1.6604562431554002
762,768,3072,2304,108,108,0,2.9888727283105254,4.9939658818766475,1.6708526377098403
763,768,3072,2304,112,112,0,3.121348340064287,5.177467758767307,1.6587279581428171
764,768,3072,2304,116,116,0,3.221182539127767,5.371613819152117,1.667590629808469
765,768,3072,2304,120,120,0,3.3367683133110404,5.564270447939634,1.667562721014414
766,768,3072,2304,124,124,0,3.441656678915024,5.755608351901174,1.672336577661087
767,768,3072,2304,128,128,0,3.5601905500516295,5.936086066067219,1.6673506607620017
768,768,3072,2400,4,4,0,0.15363478171639144,0.21798396296799183,1.418845137362114
769,768,3072,2400,8,8,2,0.26880479604005814,0.40299468487501144,1.49920942933978
770,768,3072,2400,12,12,0,0.3824545950628817,0.5992832821793854,1.5669396836004903
771,768,3072,2400,16,16,0,0.5005730967968702,0.793132740072906,1.5844493944003444
772,768,3072,2400,20,20,0,0.6159863960929215,0.9796499414369464,1.590375936304227
773,768,3072,2400,24,24,0,0.7246841583400965,1.1679700994864106,1.611695365553001
774,768,3072,2400,28,28,0,0.8421728806570172,1.361235114745796,1.616336913727066
775,768,3072,2400,32,32,0,0.947756627574563,1.565958356950432,1.6522789832216003
776,768,3072,2400,36,36,2,1.0704254359006882,1.7598793748766184,1.6440933818017907
777,768,3072,2400,40,40,0,1.2025817949324846,1.9608460040763018,1.6305302577662815
778,768,3072,2400,44,44,0,1.3120461255311964,2.1466201497241855,1.6360858874950777
779,768,3072,2400,48,48,0,1.424393909983337,2.363382033072412,1.6592194171204084
780,768,3072,2400,52,52,0,1.5439114440232515,2.555277068167925,1.655067120630425
781,768,3072,2400,56,56,0,1.6602955455891788,2.7518370375037193,1.6574380656590824
782,768,3072,2400,60,60,0,1.7677137721329927,2.9189095739275217,1.6512342778239777
783,768,3072,2400,64,64,0,1.8783720396459103,3.1035766564309597,1.6522694071915653
784,768,3072,2400,68,68,0,1.9965875591151416,3.2931799674406648,1.6494042309369863
785,768,3072,2400,72,72,0,2.135543618351221,3.4917259914800525,1.6350525278317154
786,768,3072,2400,76,76,0,2.2414553770795465,3.6789874779060483,1.6413387103425197
787,768,3072,2400,80,80,0,2.362904390320182,3.8638225803151727,1.6352005591693073
788,768,3072,2400,84,84,0,2.4660469591617584,4.058033330366015,1.6455620665655915
789,768,3072,2400,88,88,0,2.5887190410867333,4.2486470099538565,1.6412159614549338
790,768,3072,2400,92,92,0,2.6863210229203105,4.435875914059579,1.651282879526186
791,768,3072,2400,96,96,0,2.8073081839829683,4.625925701111555,1.6478154153165894
792,768,3072,2400,100,100,0,2.911230670288205,4.817490638233721,1.6547952339883807
793,768,3072,2400,104,104,0,3.045750968158245,5.009819893166423,1.6448553888815944
794,768,3072,2400,108,108,0,3.1539373518899083,5.199931939132512,1.64871123264912
795,768,3072,2400,112,112,0,3.2785131596028805,5.39259082172066,1.6448281764328354
796,768,3072,2400,116,116,0,3.384364675730467,5.59444110840559,1.653025499445656
797,768,3072,2400,120,120,0,3.5035971784964204,5.794109269045293,1.653760113921502
798,768,3072,2400,124,124,0,3.622355191037059,5.995817021466792,1.6552261457690527
799,768,3072,2400,128,128,0,3.7900633085519075,6.1928912019357085,1.6339809385141546
800,768,3072,2496,4,4,0,0.15543484291993082,0.22096521314233541,1.4215938266567507
801,768,3072,2496,8,8,0,0.2718156990595162,0.421303509734571,1.549960179608034
802,768,3072,2496,12,12,0,0.3886340013705194,0.6226666830480099,1.6021930166999627
803,768,3072,2496,16,16,0,0.513446900062263,0.8194910269230604,1.5960579892948719
804,768,3072,2496,20,20,0,0.6534505137242377,1.0206897347234187,1.5620000494087292
805,768,3072,2496,24,24,0,0.7604329194873571,1.2152589811012149,1.5981146396456336
806,768,3072,2496,28,28,0,0.8793400274589658,1.418655002489686,1.613317895455279
807,768,3072,2496,32,32,0,0.9993406990543008,1.6386982728727162,1.6397793809693273
808,768,3072,2496,36,36,2,1.1264331638813019,1.8344170902855694,1.6285183614132934
809,768,3072,2496,40,40,0,1.2516891444101927,2.02578647993505,1.6184421579286115
810,768,3072,2496,44,44,0,1.3732672645710409,2.237414629198611,1.6292637907578014
811,768,3072,2496,48,48,0,1.4877513190731406,2.454392062500119,1.6497327416447458
812,768,3072,2496,52,52,0,1.60414582118392,2.6587030896916986,1.657394891774537
813,768,3072,2496,56,56,0,1.7456052359193563,2.838973728939891,1.6263549573077964
814,768,3072,2496,60,60,0,1.8672024621628225,3.0212818877771497,1.6180794257723563
815,768,3072,2496,64,64,0,1.9752248283475635,3.222881513647735,1.6316529983799049
816,768,3072,2496,68,68,0,2.089583780616522,3.442027159035206,1.6472309897139668
817,768,3072,2496,72,72,0,2.2276463313028216,3.6269003013148904,1.628131113251593
818,768,3072,2496,76,76,0,2.352458545938134,3.82408837787807,1.6255709944308778
819,768,3072,2496,80,80,0,2.4663902912288904,4.017424019984901,1.6288679185414734
820,768,3072,2496,84,84,0,2.5785588985309005,4.213035372085869,1.6338720726861
821,768,3072,2496,88,88,0,2.6882189186289907,4.414178328588605,1.6420457046853405
822,768,3072,2496,92,92,0,2.832716852426529,4.610639330931008,1.6276386137857357
823,768,3072,2496,96,96,0,2.948600728996098,4.809735110029578,1.631192403478492
824,768,3072,2496,100,100,0,3.068628152832389,5.012292731553316,1.633398535735552
825,768,3072,2496,104,104,0,3.1771726673468947,5.212972997687757,1.6407584804136133
826,768,3072,2496,108,108,0,3.3203411661088467,5.414132801815867,1.6305953307083692
827,768,3072,2496,112,112,0,3.4356265980750322,5.628343350253999,1.638229065232973
828,768,3072,2496,116,116,0,3.572750221937895,5.837015598081052,1.633759774819914
829,768,3072,2496,120,120,0,3.718093940988183,6.038358001969755,1.6240466480427063
830,768,3072,2496,124,124,0,3.8462233496829867,6.244036820717156,1.6234202366931711
831,768,3072,2496,128,128,0,3.967013577930629,6.432719063013792,1.6215520659673126
832,768,3072,2592,4,4,0,0.15690861688926816,0.22749384492635727,1.449849278111359
833,768,3072,2592,8,8,2,0.2773747928440571,0.4317721049301326,1.5566378635310212
834,768,3072,2592,12,12,0,0.39952769316732883,0.6454161903820931,1.6154479437093292
835,768,3072,2592,16,16,0,0.5482770982198417,0.8491745311766863,1.5488054013815369
836,768,3072,2592,20,20,0,0.6613440811634064,1.0540066077373922,1.593734090555754
837,768,3072,2592,24,24,0,0.7982438988983631,1.25985371414572,1.5782816704072695
838,768,3072,2592,28,28,0,0.9276540577411652,1.472897983621806,1.587766443029752
839,768,3072,2592,32,32,0,1.0496779298409822,1.6856008139438927,1.605826669328227
840,768,3072,2592,36,36,0,1.1902142711915076,1.8989251926541328,1.5954481798921334
841,768,3072,2592,40,40,0,1.3173735863529148,2.1082449005916715,1.6003394347902828
842,768,3072,2592,44,44,0,1.43269702559337,2.3252667021006346,1.6229996018436592
843,768,3072,2592,48,48,0,1.5657030907459557,2.5550162699073553,1.631865125009146
844,768,3072,2592,52,52,0,1.6994434036314487,2.7440048195421696,1.6146491337567666
845,768,3072,2592,56,56,0,1.8110973155125976,2.937943721190095,1.6221898713148741
846,768,3072,2592,60,60,0,1.9556523999199271,3.1418750109151006,1.6065610693616834
847,768,3072,2592,64,64,0,2.0810723723843694,3.3714424818754196,1.6200505694151428
848,768,3072,2592,68,68,0,2.2123868530616164,3.555877273902297,1.6072583639617495
849,768,3072,2592,72,72,0,2.3346298979595304,3.7564327009022236,1.6090056518959817
850,768,3072,2592,76,76,0,2.4771154392510653,3.9608234586194153,1.5989660376170989
851,768,3072,2592,80,80,0,2.60131549090147,4.166757529601455,1.601788612021639
852,768,3072,2592,84,84,0,2.707241652533412,4.374201288446784,1.6157409828389153
853,768,3072,2592,88,88,0,2.8563563618808985,4.580391529016197,1.6035784575563354
854,768,3072,2592,92,92,0,2.9892931366339326,4.78691475931555,1.6013534104941658
855,768,3072,2592,96,96,0,3.1093679601326585,4.99372448772192,1.606025581967104
856,768,3072,2592,100,100,0,3.2419726392254233,5.208938689902425,1.606718892959859
857,768,3072,2592,104,104,0,3.373011853545904,5.41400043759495,1.6050938071573753
858,768,3072,2592,108,108,0,3.5003473004326224,5.6427355064079165,1.6120501830519811
859,768,3072,2592,112,112,0,3.6284863902255893,5.851355060003698,1.6126159590307596
860,768,3072,2592,116,116,0,3.775907550007105,6.063146069645882,1.6057453709729923
861,768,3072,2592,120,120,0,3.9084063563495874,6.270360290072858,1.6043266022955995
862,768,3072,2592,124,124,0,4.0531484223902225,6.476384256966412,1.597865062426497
863,768,3072,2592,128,128,0,4.196349019184709,6.655250815674663,1.5859621745589894
864,768,3072,2688,4,4,0,0.1600710798520595,0.23876221384853125,1.4916011941020169
865,768,3072,2688,8,8,0,0.2812029616907239,0.45209853211417794,1.6077303361100816
866,768,3072,2688,12,12,0,0.4069698741659522,0.6650473386980594,1.6341439033073726
867,768,3072,2688,16,16,0,0.5525389737449586,0.8845647796988487,1.6009092964130829
868,768,3072,2688,20,20,0,0.6787647800520062,1.094901440665126,1.61307933593908
869,768,3072,2688,24,24,0,0.8065499784424901,1.312357175629586,1.6271244320951426
870,768,3072,2688,28,28,0,0.9422810468822718,1.5337617346085608,1.6277115407163534
871,768,3072,2688,32,32,0,1.0550710558891296,1.7516547883860767,1.6602244736113267
872,768,3072,2688,36,36,0,1.1974315228872001,1.9692198000848296,1.6445364619571092
873,768,3072,2688,40,40,0,1.3183189299888907,2.1970323100686073,1.6665408195929654
874,768,3072,2688,44,44,0,1.445008972659707,2.4155130283907056,1.6716249338885925
875,768,3072,2688,48,48,0,1.5851519908756018,2.642314387485385,1.6669154773138386
876,768,3072,2688,52,52,0,1.7157473391853273,2.8673904621973634,1.6712195302362294
877,768,3072,2688,56,56,0,1.8308859434910119,3.053862159140408,1.6679696351360402
878,768,3072,2688,60,60,0,1.9668896030634642,3.2493428979068995,1.6520209842209714
879,768,3072,2688,64,64,0,2.08989096339792,3.503671051003039,1.6764850953307517
880,768,3072,2688,68,68,0,2.204911499284208,3.6946975300088525,1.6756670420596391
881,768,3072,2688,72,72,0,2.342933239415288,3.8993260404095054,1.6642924240481718
882,768,3072,2688,76,76,0,2.483422583900392,4.106659661047161,1.6536290229741568
883,768,3072,2688,80,80,0,2.5994278490543365,4.32162641081959,1.66252985724985
884,768,3072,2688,84,84,0,2.721703960560262,4.535635118372738,1.666468941551997
885,768,3072,2688,88,88,0,2.847504746168852,4.748365310952067,1.6675530804086314
886,768,3072,2688,92,92,0,2.996236989274621,4.963821801356971,1.6566853086473297
887,768,3072,2688,96,96,0,3.098675268702209,5.177615010179579,1.670912425859995
888,768,3072,2688,100,100,0,3.242190950550139,5.402812021784484,1.6664077175552319
889,768,3072,2688,104,104,0,3.3711265912279487,5.620140307582915,1.6671400956010234
890,768,3072,2688,108,108,0,3.5077252378687263,5.8439655508846045,1.6660271699146438
891,768,3072,2688,112,112,0,3.6258335039019585,6.150004547089338,1.6961629761738868
892,768,3072,2688,116,116,0,3.7866087490692735,6.255600089207292,1.6520323338778748
893,768,3072,2688,120,120,0,3.931235526688397,6.490268255583942,1.6509487186719713
894,768,3072,2688,124,124,0,4.057528870180249,6.687883520498872,1.6482651718512042
895,768,3072,2688,128,128,0,4.237559959292412,6.902620056644082,1.6289138379051233
896,768,3072,2784,4,4,0,0.16157859610393646,0.24460169300436976,1.5138248437746555
897,768,3072,2784,8,8,0,0.286342591047287,0.4678909997455776,1.6340251655692724
898,768,3072,2784,12,12,0,0.44236206403002143,0.6884558172896504,1.5563174902876111
899,768,3072,2784,16,16,2,0.5701421326957643,0.911832838319242,1.5993079374925072
900,768,3072,2784,20,20,0,0.7134115090593696,1.134620625525713,1.590415364929711
901,768,3072,2784,24,24,0,0.844376771710813,1.3527299207635224,1.6020453973677202
902,768,3072,2784,28,28,0,0.9878311259672046,1.6026251111179588,1.6223674968216837
903,768,3072,2784,32,32,0,1.1171122547239065,1.8139125546440482,1.6237513705302207
904,768,3072,2784,36,36,0,1.242740643210709,2.0304659102112055,1.6338613541803477
905,768,3072,2784,40,40,0,1.3810958829708397,2.279509110376239,1.6505074980549832
906,768,3072,2784,44,44,0,1.5095674502663314,2.501570489257574,1.657143898284389
907,768,3072,2784,48,48,0,1.659960534889251,2.7154795778915286,1.635869962458294
908,768,3072,2784,52,52,0,1.7814485612325373,2.9343466367572546,1.6471688830167837
909,768,3072,2784,56,56,0,1.937654649373144,3.145114188082516,1.623155183561736
910,768,3072,2784,60,60,0,2.061598659493029,3.384239077568054,1.641560573385451
911,768,3072,2784,64,64,0,2.202189858071506,3.5890462016686797,1.6297623878858778
912,768,3072,2784,68,68,0,2.3380210902541876,3.8179329922422767,1.6329762841562712
913,768,3072,2784,72,72,0,2.46574554592371,4.029354811646044,1.6341324506525996
914,768,3072,2784,76,76,0,2.596802329644561,4.252037210389972,1.6374127371381297
915,768,3072,2784,80,80,0,2.710666679777205,4.473546901717782,1.6503493163111709
916,768,3072,2784,84,84,0,2.8608363633975387,4.695602902211249,1.6413392119480525
917,768,3072,2784,88,88,0,2.97820006031543,4.919296642765403,1.6517683644947563
918,768,3072,2784,92,92,0,3.126054648309946,5.137968193739653,1.643595129252592
919,768,3072,2784,96,96,0,7.1288001630455256,5.375677719712257,0.7540788908039318
920,768,3072,2784,100,100,0,3.392211878672242,5.587658500298858,1.6472020911871645
921,768,3072,2784,104,104,0,3.520872611552477,5.814782241359353,1.6515173602930808
922,768,3072,2784,108,108,0,3.683166177943349,6.048603625968099,1.6422293574995825
923,768,3072,2784,112,112,0,3.8301216391846538,6.271248450502753,1.6373496826690237
924,768,3072,2784,116,116,0,3.97083172108978,6.5401524771004915,1.6470485118683325
925,768,3072,2784,120,120,0,4.116006707772613,6.7011399660259485,1.6280682811744707
926,768,3072,2784,124,124,0,4.243828728795052,6.94247717037797,1.6358994705116536
927,768,3072,2784,128,128,0,4.387144967913628,7.143531506881118,1.628287088556896
928,768,3072,2880,4,4,0,0.16273803799413145,0.25019287411123514,1.5373964021875295
929,768,3072,2880,8,8,0,0.31570446863770485,0.4746824740432203,1.5035659016532799
930,768,3072,2880,12,12,0,0.44706352008506656,0.7136627100408077,1.5963340285626817
931,768,3072,2880,16,16,0,0.6017888360656798,0.940506518818438,1.5628513898117418
932,768,3072,2880,20,20,0,0.7208718592301011,1.168184846173972,1.6205166441392314
933,768,3072,2880,24,24,0,0.8774980716407299,1.3972096890211105,1.5922652529693122
934,768,3072,2880,28,28,0,0.9915700601413847,1.6496693715453148,1.6636942137100166
935,768,3072,2880,32,32,0,1.1512389453127978,1.8792108376510441,1.6323377916479818
936,768,3072,2880,36,36,0,1.2850094493478539,2.101076301187277,1.6350668100172956
937,768,3072,2880,40,40,0,1.4296421152539551,2.3474366823211312,1.641975049052149
938,768,3072,2880,44,44,0,1.5683769038878381,2.5884662102907896,1.650410818900903
939,768,3072,2880,48,48,0,1.700255889445543,2.8137079533189535,1.6548732286623689
940,768,3072,2880,52,52,0,1.8517228798009455,3.028300181031227,1.6353959947596264
941,768,3072,2880,56,56,0,1.9735123426653443,3.2496763905510306,1.6466460940204468
942,768,3072,2880,60,60,0,2.1227815095335245,3.4997883206233382,1.6486804246718765
943,768,3072,2880,64,64,0,2.250899812206626,3.7067512003704906,1.6467864008290307
944,768,3072,2880,68,68,0,2.3963154293596745,3.9371101697906856,1.642984943281332
945,768,3072,2880,72,72,0,2.5422779098153114,4.166711959987879,1.6389679286835237
946,768,3072,2880,76,76,0,2.6717359479516745,4.395971018821001,1.6453613322795755
947,768,3072,2880,80,80,0,2.820364781655371,4.626435521058738,1.6403677819091618
948,768,3072,2880,84,84,0,2.94422703795135,4.855865938588977,1.6492837936736637
949,768,3072,2880,88,88,0,3.095553773455322,5.092882527969778,1.6452250229479926
950,768,3072,2880,92,92,0,3.21731090079993,5.314904502592981,1.6519710610720026
951,768,3072,2880,96,96,0,3.3671179180964828,5.549510889686644,1.6481486614593894
952,768,3072,2880,100,100,0,3.500956641510129,5.795533480122685,1.6554142406124737
953,768,3072,2880,104,104,0,3.666762658394873,6.015077270567417,1.6404326734363877
954,768,3072,2880,108,108,0,3.8283697003498673,6.251764949411154,1.6330097244369626
955,768,3072,2880,112,112,0,3.986580171622336,6.472530448809266,1.6235796522750663
956,768,3072,2880,116,116,0,4.138989010825753,6.701853591948748,1.6192006246983697
957,768,3072,2880,120,120,0,4.275688617490232,6.933741411194205,1.6216665972425774
958,768,3072,2880,124,124,0,4.424355742521584,7.185469474643469,1.6240713660489328
959,768,3072,2880,128,128,0,4.568062806501985,7.392714964225888,1.618347925011761
960,768,3072,2976,4,4,0,0.16608148533850908,0.2640649820677936,1.5899724254607521
961,768,3072,2976,8,8,0,0.3213212671689689,0.49357117060571903,1.5360675468336535
962,768,3072,2976,12,12,0,0.4620088147930801,0.733731840737164,1.5881338564195588
963,768,3072,2976,16,16,0,0.6161379441618919,0.9749122895300388,1.5822954888067695
964,768,3072,2976,20,20,0,0.7584736868739128,1.207083403132856,1.5914637831510152
965,768,3072,2976,24,24,0,0.8949548518285155,1.4391967398114502,1.608122171605611
966,768,3072,2976,28,28,0,1.0505963582545519,1.6932378546334803,1.6116921035654503
967,768,3072,2976,32,32,0,1.2051185942254958,1.9456077553331852,1.6144533531022196
968,768,3072,2976,36,36,0,1.3358690938912332,2.183133829385042,1.6342423365943919
969,768,3072,2976,40,40,0,1.4926687115803363,2.4181557027623057,1.6200216993911039
970,768,3072,2976,44,44,0,1.630414593964815,2.6821187883615494,1.6450532265165867
971,768,3072,2976,48,48,0,1.789843610022217,2.888655001297593,1.6139147493795487
972,768,3072,2976,52,52,0,1.92552937194705,3.121052449569106,1.6208802083414449
973,768,3072,2976,56,56,0,2.0892185578122735,3.3739482797682285,1.6149331371540467
974,768,3072,2976,60,60,0,2.2093153884634376,3.604042073711753,1.6312936091113444
975,768,3072,2976,64,64,0,2.3695445898920298,3.833106462843716,1.6176553415347947
976,768,3072,2976,68,68,0,2.5154480803757906,4.067697641439736,1.617086702434363
977,768,3072,2976,72,72,0,2.6628809375688434,4.3046520836651325,1.6165394490356726
978,768,3072,2976,76,76,0,2.7921012602746487,4.542575841769576,1.6269380721968298
979,768,3072,2976,80,80,0,2.9543938068673015,4.780103722587228,1.6179643050551282
980,768,3072,2976,84,84,0,3.0998265091329813,5.018124943599105,1.6188405798886691
981,768,3072,2976,88,88,0,3.2280611991882324,5.253369207493961,1.627406942847006
982,768,3072,2976,92,92,0,3.3877105498686433,5.489476709626615,1.6204090133495812
983,768,3072,2976,96,96,0,3.5352497501298785,5.73399864602834,1.6219500887646434
984,768,3072,2976,100,100,0,3.6840138770639896,5.985536510124803,1.6247323462568044
985,768,3072,2976,104,104,0,3.862345381639898,6.226500547491014,1.6121035102374321
986,768,3072,2976,108,108,0,4.016402740962803,6.455905106849968,1.6073848971884659
987,768,3072,2976,112,112,0,4.150700983591378,6.687240116298199,1.6111110250375325
988,768,3072,2976,116,116,0,4.321989109739661,6.917354185134172,1.6005024560440981
989,768,3072,2976,120,120,0,4.504004460759461,7.1629980113357306,1.5903621041547353
990,768,3072,2976,124,124,0,4.608676373027265,7.437736075371504,1.613855144809384
991,768,3072,2976,128,128,0,4.785702442750335,7.630931679159403,1.594526983331191
992,768,3072,3072,4,4,0,0.16599718178622425,0.2696138438768685,1.6242073568699777
993,768,3072,3072,8,8,0,0.32292472710832953,0.5135367000475526,1.5902675048952806
